customer_id,segment,age,income,location,join_date,base_purchase_prob,price_sensitivity,promotion_response,churn_rate,quantum_entanglement,network_influence,temporal_volatility,quantum_purchase_impulse,quantum_loyalty,influence_score,susceptibility,age_group,income_group,quantum_complexity,behavioral_entropy
1002,regular,11.211997278245263,43442.4914404242,rural,2023-06-10 01:57:35.945177,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3816198897809455,0.45317192574947374,young,medium,0.12,0.012
1003,regular,56.649637340066846,16486.999149331674,rural,2024-07-15 01:57:35.951189,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.10758605898372167,0.8986549252968384,senior,low,0.12,0.012
1004,regular,43.878806973768675,65308.22142110434,suburban,2024-05-05 01:57:35.959395,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2860103423216133,0.2484034110861886,adult,high,0.12,0.012
1005,regular,46.797967166326174,37778.669990625924,suburban,2022-11-13 01:57:35.966412,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.16739882229750105,0.40537452017238373,adult,medium,0.12,0.012
1006,regular,51.35282459620193,80147.1263527463,urban,2023-06-12 01:57:35.972426,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.15316692055439124,0.6515247897907311,senior,high,0.12,0.012
1007,regular,51.120537263638816,87946.27795975396,urban,2023-09-24 01:57:35.979445,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.45719667652196866,0.583599342532801,senior,high,0.12,0.012
1008,regular,53.451718631851165,38073.06192303473,urban,2024-02-23 01:57:35.985458,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.43657736440430067,0.5050402308939258,senior,medium,0.12,0.012
1009,regular,42.21117530821455,46861.31526452086,urban,2023-02-26 01:57:35.993538,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3426692658503858,0.3424317420449959,adult,medium,0.12,0.012
1010,regular,50.286343715764716,38942.09444099436,urban,2024-03-10 01:57:35.999464,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2676906446227921,0.4548805642470043,senior,medium,0.12,0.012
1011,regular,60.11644613477345,53291.458538164494,suburban,2023-03-23 01:57:36.007220,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2702566108556915,0.21421506278275698,senior,medium,0.12,0.012
1012,regular,33.67573164930348,45902.73129155802,rural,2024-10-10 01:57:36.014372,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14299347529278633,0.20469457572284813,young_adult,medium,0.12,0.012
1013,regular,36.29176092331786,52398.24951571327,rural,2024-10-17 01:57:36.017982,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.24026065558677812,0.7160015345261891,adult,medium,0.12,0.012
1014,regular,66.03605313548398,27963.466065993955,suburban,2023-08-19 01:57:36.027313,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2779384182432144,0.4136889729452081,elderly,low,0.12,0.012
1015,regular,67.66595691423944,46150.71462857603,rural,2024-06-07 01:57:36.035042,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4358530855102257,0.6345617493681541,elderly,medium,0.12,0.012
1016,regular,35.11410464228189,23129.75267321261,rural,2025-04-11 01:57:36.041055,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5722491979695261,0.42016770342291093,adult,low,0.12,0.012
1017,regular,66.03272810702086,8232.259372740982,suburban,2024-10-05 01:57:36.048694,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4283629368135206,0.49243812134424586,elderly,low,0.12,0.012
1018,regular,40.32946138093509,39478.103714564,suburban,2024-06-27 01:57:36.054706,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.25284891154184325,0.31855612861189847,adult,medium,0.12,0.012
1019,regular,65.21517128268937,72570.60500526543,suburban,2023-02-28 01:57:36.061825,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.40926039757818294,0.4666414174753057,elderly,high,0.12,0.012
1020,regular,52.954385385989156,74540.4934244648,rural,2023-08-08 01:57:36.067838,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.25993689109375784,0.6976633622418821,senior,high,0.12,0.012
1021,regular,66.09348538893829,31681.096552926672,rural,2024-08-15 01:57:36.075856,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1283980295922483,0.36560894040380265,elderly,medium,0.12,0.012
1022,regular,80.4283605475532,36978.47866597451,rural,2024-09-29 01:57:36.082277,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.18712496774719517,0.6170180687067457,elderly,medium,0.12,0.012
1023,regular,68.37942025605129,12126.834906738186,rural,2023-02-12 01:57:36.089796,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5721255699280211,0.6185454356289741,elderly,low,0.12,0.012
1024,regular,45.0655537737445,28348.168009877372,rural,2025-02-05 01:57:36.095917,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.11395375810539606,0.6014308721554743,adult,low,0.12,0.012
1025,regular,67.77156345592707,57549.425206588785,rural,2023-05-28 01:57:36.101790,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.24679007744565862,0.17734676939506763,elderly,medium,0.12,0.012
1026,regular,46.48303633697753,38529.70468585241,rural,2025-03-30 01:57:36.110055,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.04153163143851019,0.6210516216111351,adult,medium,0.12,0.012
1027,regular,41.00720651534453,26093.915288508782,rural,2023-10-30 01:57:36.116067,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3429780676746623,0.683977473168782,adult,low,0.12,0.012
1028,regular,44.3072801858613,20070.48499567913,urban,2025-02-09 01:57:36.124150,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14028190654816014,0.4336590674900596,adult,low,0.12,0.012
1029,regular,71.21582686355879,18276.509708946793,urban,2022-12-25 01:57:36.131523,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.24333437417682188,0.08367602094340154,elderly,low,0.12,0.012
1030,regular,41.95614065198659,35334.91339532633,suburban,2024-05-29 01:57:36.137538,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.34128338592502677,0.13556407953770122,adult,medium,0.12,0.012
1031,regular,38.75673570151014,27669.4853498443,suburban,2024-03-28 01:57:36.144410,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.39726199406120527,0.33554491538597425,adult,low,0.12,0.012
1032,regular,38.81758282427679,27711.931029053205,urban,2024-11-19 01:57:36.151427,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4070368988636778,0.4931126845526541,adult,low,0.12,0.012
1033,regular,19.035208303295843,57847.53453887764,suburban,2023-03-27 01:57:36.159443,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.375678432001157,0.7119497555652956,young,medium,0.12,0.012
1034,regular,62.93266745207323,28811.835219627665,urban,2023-06-28 01:57:36.165192,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.15622931213207186,0.49418719369685815,senior,low,0.12,0.012
1035,regular,24.408137379310734,52889.528786143565,suburban,2023-09-29 01:57:36.173209,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.369584333245148,0.11356427294190354,young,medium,0.12,0.012
1036,regular,78.46227407716727,38874.66108616451,rural,2023-11-25 01:57:36.180972,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4088323604924827,0.40775710020751565,elderly,medium,0.12,0.012
1037,regular,44.55738602071393,75487.15793025133,urban,2023-06-19 01:57:36.186987,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.01565390011076173,0.5217011387921502,adult,high,0.12,0.012
1038,regular,59.522642293131376,104773.04369996034,rural,2023-03-06 01:57:36.194005,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3312597951127792,0.30706606079297166,senior,very_high,0.12,0.012
1039,regular,53.97230424694601,28831.416944756253,urban,2025-01-27 01:57:36.201021,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.16063772436321788,0.8465804497045851,senior,low,0.12,0.012
1040,regular,43.52953393080318,34872.87653888375,suburban,2023-04-07 01:57:36.207033,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.10962706887171829,0.43720791789114277,adult,medium,0.12,0.012
1041,regular,64.3978765305324,25620.15798752587,urban,2022-10-23 01:57:36.214804,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.08505966372728542,0.577220035386107,senior,low,0.12,0.012
1042,regular,58.54017214048873,42694.10938795075,rural,2024-02-28 01:57:36.222825,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.25405081926330336,0.5856501749543287,senior,medium,0.12,0.012
1043,regular,57.253468669598405,40292.44219179385,suburban,2024-01-17 01:57:36.228589,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14442868425244423,0.3131687603265743,senior,medium,0.12,0.012
1044,regular,45.484534662246624,41469.186068869225,urban,2024-11-19 01:57:36.234602,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.19497702647802526,0.33341574923561934,adult,medium,0.12,0.012
1045,regular,61.54523212004359,48290.03078132368,urban,2025-04-05 01:57:36.242619,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.19794681710687215,0.43636649221780033,senior,medium,0.12,0.012
1046,regular,73.74823913060601,41980.63751017203,rural,2025-03-09 01:57:36.248436,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.370238888169638,0.3737821564199454,elderly,medium,0.12,0.012
1047,regular,36.45554885180434,49863.29641832916,suburban,2025-02-17 01:57:36.255686,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4898336521893741,0.20392645629596085,adult,medium,0.12,0.012
1048,regular,48.398881892669976,32463.755227567104,urban,2025-04-05 01:57:36.263364,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.10249388610765371,0.5550222714683997,adult,medium,0.12,0.012
1049,regular,73.5286972299375,29474.345369487703,suburban,2023-03-03 01:57:36.269574,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5326838384692064,0.6904989844718459,elderly,low,0.12,0.012
1050,regular,56.97664953552432,52262.66771522085,suburban,2024-01-08 01:57:36.277597,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4023268492308301,0.7510118111938794,senior,medium,0.12,0.012
1051,regular,57.36772734027895,69349.12755921297,rural,2025-02-10 01:57:36.283558,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.15365462448926243,0.558414206678324,senior,high,0.12,0.012
1052,regular,49.39376072732756,33830.36100111787,rural,2025-03-02 01:57:36.291945,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1649280591028367,0.5272557886153788,adult,medium,0.12,0.012
1053,regular,33.82865764823417,48582.257771648714,urban,2023-10-28 01:57:36.297742,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.40237652613010727,0.22602682034298688,young_adult,medium,0.12,0.012
1054,regular,52.75669610528223,27931.92917698311,urban,2024-06-25 01:57:36.304696,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.48458951174453885,0.9306589746333375,senior,low,0.12,0.012
1055,regular,29.834417058987,34919.70807636745,urban,2023-07-24 01:57:36.311796,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.58923444069319,0.5546960409508499,young_adult,medium,0.12,0.012
1056,regular,79.16533389046396,50967.175823081794,suburban,2024-02-06 01:57:36.317808,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2269891964458214,0.5437698827131837,elderly,medium,0.12,0.012
1057,regular,71.17654907012887,29845.996202729093,rural,2025-01-05 01:57:36.324826,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.20098407067482743,0.6654278749191519,elderly,low,0.12,0.012
1058,regular,30.62351842122931,40427.62071532699,suburban,2025-01-09 01:57:36.332843,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.06633207798631702,0.37333385412346515,young_adult,medium,0.12,0.012
1059,regular,65.30933647676822,33358.28580769121,rural,2025-01-21 01:57:36.338672,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3789422852899621,0.28379276196112585,elderly,medium,0.12,0.012
1060,regular,55.13342846857354,61640.10890870917,suburban,2023-09-10 01:57:36.346690,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.31956280628936573,0.6014561922470275,senior,high,0.12,0.012
1061,regular,76.29396151212123,14113.395600237818,rural,2024-10-24 01:57:36.352569,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6925531597635645,0.8085818750720382,elderly,low,0.12,0.012
1062,regular,45.82294930734212,13663.139564192206,suburban,2025-05-27 01:57:36.360648,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.24543377967828353,0.24108145689464697,adult,low,0.12,0.012
1063,regular,47.744600404578925,72190.80138144003,suburban,2025-01-18 01:57:36.366661,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.22323609441488615,0.3419667339000468,adult,high,0.12,0.012
1064,regular,33.17985198003871,45036.61514430162,urban,2023-09-19 01:57:36.372415,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.07944345069399458,0.5354841971790348,young_adult,medium,0.12,0.012
1065,regular,55.75382928578266,43245.410286137354,suburban,2024-05-24 01:57:36.380432,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.26424719878515524,0.37585284028335986,senior,medium,0.12,0.012
1066,regular,50.09674533208845,75533.65741228532,urban,2023-01-26 01:57:36.386185,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4090758183252371,0.5074702129824267,senior,high,0.12,0.012
1067,regular,75.00938898321502,42914.82103826567,rural,2023-01-29 01:57:36.394027,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1588040396667133,0.6768160828877352,elderly,medium,0.12,0.012
1068,regular,43.321091243924386,49186.03404252893,rural,2024-02-21 01:57:36.400599,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.23758762613113837,0.7323372331170134,adult,medium,0.12,0.012
1069,regular,14.771671418514352,26236.684021926583,urban,2023-06-30 01:57:36.406977,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.46828557689830586,0.8913276973378997,young,low,0.12,0.012
1070,regular,45.997359921010414,13137.461781653157,urban,2024-09-17 01:57:36.414992,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.49110867310785355,0.5875969350292699,adult,low,0.12,0.012
1071,regular,50.29879511321519,68785.59275208693,urban,2025-04-01 01:57:36.420005,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.10284637272065653,0.5678579237080685,senior,high,0.12,0.012
1072,regular,32.686172839099015,29590.425289886407,suburban,2022-12-20 01:57:36.428354,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4100252728932982,0.20831024942548312,young_adult,low,0.12,0.012
1073,regular,43.55955455103501,43623.20174139427,rural,2025-02-03 01:57:36.434108,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6045140324620721,0.49429890753215033,adult,medium,0.12,0.012
1074,regular,45.34486271101091,38429.05540566813,urban,2023-09-17 01:57:36.440120,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4541813394146926,0.31025886737865666,adult,medium,0.12,0.012
1075,regular,43.440768509057136,22149.856544291622,suburban,2025-03-10 01:57:36.448856,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14169233548698232,0.6178258308661153,adult,low,0.12,0.012
1076,regular,48.73102611108307,20920.33175372618,urban,2024-06-20 01:57:36.455872,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.20247970859567826,0.5035277923840155,adult,low,0.12,0.012
1077,regular,30.216182689926658,61898.47547858778,urban,2024-05-19 01:57:36.461884,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.27374752399344826,0.8092592558927082,young_adult,high,0.12,0.012
1078,regular,38.582486764231916,98861.34007389973,rural,2023-07-17 01:57:36.469641,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5158014863048007,0.45718377328292903,adult,high,0.12,0.012
1079,regular,29.997486728268818,44672.67113611639,urban,2023-11-15 01:57:36.476348,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3913018872076948,0.5933196141599262,young_adult,medium,0.12,0.012
1080,regular,47.47435313113537,63962.25613089678,urban,2025-05-15 01:57:36.483363,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.04710188276430047,0.39840511257706895,adult,high,0.12,0.012
1081,regular,41.65241638540696,60753.52679368882,urban,2025-04-14 01:57:36.490021,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5218719013620511,0.6832838916120852,adult,high,0.12,0.012
1082,regular,32.14241439162441,46439.571116141684,suburban,2024-02-22 01:57:36.497038,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3463667871642053,0.8435028041088137,young_adult,medium,0.12,0.012
1083,regular,15.316977597898557,19879.72042172415,rural,2023-05-02 01:57:36.503052,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1273286543350983,0.16925636145765866,young,low,0.12,0.012
1084,regular,53.085622451291385,30914.914448996497,urban,2023-08-04 01:57:36.510678,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5921493968538761,0.5709005714239864,senior,medium,0.12,0.012
1085,regular,49.62170574964486,28715.9254318794,rural,2023-09-24 01:57:36.518301,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4221108673351659,0.5922089960636129,adult,low,0.12,0.012
1086,regular,56.802837037240494,94378.55945775493,suburban,2022-12-04 01:57:36.525660,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1136755677042328,0.39692695410609796,senior,high,0.12,0.012
1087,regular,15.622179942268573,62302.6332429382,rural,2024-02-26 01:57:36.532677,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2505031815957643,0.8563142330959661,young,high,0.12,0.012
1088,regular,53.490861882481006,28517.067475392876,suburban,2025-01-10 01:57:36.540093,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.23227284955333916,0.24555074648144098,senior,low,0.12,0.012
1089,regular,56.627168259171455,55787.29745686008,rural,2024-07-18 01:57:36.546106,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.670423315541997,0.3438762143360967,senior,medium,0.12,0.012
1090,regular,41.69156198386516,18429.860359973456,suburban,2023-11-15 01:57:36.554122,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4696948565241291,0.514224516083078,adult,low,0.12,0.012
1091,regular,40.00993802230799,22441.386684913406,rural,2023-02-17 01:57:36.559912,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.12520925157923612,0.6525904744807222,adult,low,0.12,0.012
1092,regular,64.95515261234578,93333.04404674553,rural,2024-01-17 01:57:36.566486,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.17932621982637706,0.7419215648151594,senior,high,0.12,0.012
1093,regular,50.820327079479455,24443.946150920874,rural,2024-05-02 01:57:36.573516,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1003938951241019,0.4564411985194864,senior,low,0.12,0.012
1094,regular,38.404769866223255,64056.34902918117,suburban,2025-03-02 01:57:36.580948,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.10940018315853928,0.7825481688736584,adult,high,0.12,0.012
1095,regular,40.487208765561896,38443.69412185442,suburban,2023-07-15 01:57:36.587471,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.050585744793424314,0.7680115421621613,adult,medium,0.12,0.012
1096,regular,9.027553571236538,17957.879281972055,urban,2024-05-16 01:57:36.594236,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.23560439050653215,0.6340614658840887,young,low,0.12,0.012
1097,regular,57.84747183374643,53571.861934024906,urban,2023-03-26 01:57:36.600248,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.26722394682028505,0.2989087321157621,senior,medium,0.12,0.012
1098,regular,28.42240378471417,34144.30124322281,urban,2024-01-06 01:57:36.608423,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5728664880646387,0.3118872537671772,young_adult,medium,0.12,0.012
1099,regular,63.048191734384275,27590.389983512523,rural,2023-04-12 01:57:36.615245,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2284749019011779,0.16578263919780975,senior,low,0.12,0.012
1100,regular,51.977309922403784,18956.627364085685,suburban,2024-09-07 01:57:36.622259,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.22801646122510277,0.3669402479707745,senior,low,0.12,0.012
1101,regular,41.80965398542322,31449.820540737583,suburban,2024-09-06 01:57:36.626669,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3042353489968824,0.22019029458262906,adult,medium,0.12,0.012
1102,regular,44.16860028368303,73544.68303838183,suburban,2025-01-24 01:57:36.634547,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.16792256875408518,0.6878562092255924,adult,high,0.12,0.012
1103,regular,52.2439491776638,49812.02062055198,rural,2022-11-15 01:57:36.642328,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.19726692659749345,0.6259083026833712,senior,medium,0.12,0.012
1104,regular,48.96810923604253,60380.13532656073,urban,2023-03-09 01:57:36.648352,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4506898142298487,0.6439434618212164,adult,high,0.12,0.012
1105,regular,51.523394440160075,8389.090273801306,urban,2025-02-12 01:57:36.656402,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6068149643939372,0.43187118626868554,senior,low,0.12,0.012
1106,regular,58.579846441129284,35552.85478895882,urban,2023-12-04 01:57:36.662416,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3193277843927923,0.3972827730783658,senior,medium,0.12,0.012
1107,regular,42.792425282273456,34070.49061220514,suburban,2024-01-31 01:57:36.668429,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.21074587656458796,0.6519067444529169,adult,medium,0.12,0.012
1108,regular,59.71708730357527,46949.9588370865,urban,2024-02-07 01:57:36.674187,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14752919407033302,0.3388403434650832,senior,medium,0.12,0.012
1109,regular,21.094112160673447,40996.06993554196,urban,2022-12-30 01:57:36.680643,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2407922755792596,0.5046586303916574,young,medium,0.12,0.012
1110,regular,68.36518907733364,34360.92943979487,rural,2024-08-10 01:57:36.690046,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.40626780138504015,0.3042646058913906,elderly,medium,0.12,0.012
1111,regular,24.147262719130755,50792.958192201564,suburban,2024-07-22 01:57:36.696363,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2097591185641875,0.4034382865333199,young,medium,0.12,0.012
1112,regular,36.4470960345277,36066.08734255962,urban,2023-10-16 01:57:36.704120,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1744853593700926,0.49992679642281546,adult,medium,0.12,0.012
1113,regular,19.260913911716507,42762.469016694144,urban,2023-01-23 01:57:36.710133,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.38314812672508036,0.5606005065739852,young,medium,0.12,0.012
1114,regular,43.05191035323915,56639.95890366883,rural,2024-09-23 01:57:36.715974,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3323839361827619,0.42081614181488264,adult,medium,0.12,0.012
1115,regular,18.057033669981728,27256.090880317635,rural,2024-01-07 01:57:36.723998,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.40489278929671185,0.8975850902971514,young,low,0.12,0.012
1116,regular,43.29544721576854,55061.25108945567,urban,2023-04-25 01:57:36.730009,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3598669314148876,0.6683894526990196,adult,medium,0.12,0.012
1117,regular,21.623237250961573,24992.77677194337,rural,2024-08-05 01:57:36.737766,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5528584594114441,0.14229266619427092,young,low,0.12,0.012
1118,regular,40.737906679665485,71984.34971340197,suburban,2023-07-29 01:57:36.743778,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4205019160659644,0.6504112844615576,adult,high,0.12,0.012
